cohort,prob,percentile,gender
1974.0,0.562,48,f
1975.0,0.544,48,f
1976.0,0.534,48,f
1977.0,0.53,48,f
1978.0,0.516,48,f
1979.0,0.51,48,f
1980.0,0.456,48,f
1981.0,0.489,48,f
1982.0,0.507,48,f
1983.0,0.48,48,f
1984.0,0.467,48,f
1940.0,0.899,49,f
1941.0,0.874,49,f
1942.0,0.892,49,f
1943.0,0.87,49,f
1944.0,0.893,49,f
1945.0,0.859,49,f
1946.0,0.866,49,f
1947.0,0.863,49,f
1948.0,0.84,49,f
1949.0,0.804,49,f
1950.0,0.803,49,f
1951.0,0.807,49,f
1952.0,0.761,49,f
1953.0,0.718,49,f
1954.0,0.684,49,f
1955.0,0.691,49,f
1956.0,0.677,49,f
1957.0,0.659,49,f
1958.0,0.693,49,f
1959.0,0.672,49,f
1960.0,0.626,49,f
1961.0,0.616,49,f
1962.0,0.577,49,f
1963.0,0.586,49,f
1964.0,0.546,49,f
1965.0,0.571,49,f
1966.0,0.568,49,f
1967.0,0.527,49,f
1968.0,0.572,49,f
1969.0,0.564,49,f
1970.0,0.546,49,f
1971.0,0.583,49,f
1972.0,0.574,49,f
1973.0,0.546,49,f
1974.0,0.563,49,f
1975.0,0.543,49,f
1976.0,0.53,49,f
1977.0,0.529,49,f
1978.0,0.514,49,f
1979.0,0.507,49,f
1980.0,0.461,49,f
1981.0,0.491,49,f
1982.0,0.513,49,f
1983.0,0.486,49,f
1984.0,0.471,49,f
1940.0,0.9,50,f
1941.0,0.873,50,f
1942.0,0.891,50,f
1943.0,0.869,50,f
1944.0,0.893,50,f
1945.0,0.861,50,f
1946.0,0.867,50,f
1947.0,0.862,50,f
1948.0,0.838,50,f
1949.0,0.804,50,f
1950.0,0.805,50,f
1951.0,0.804,50,f
1952.0,0.753,50,f
1953.0,0.716,50,f
1954.0,0.675,50,f
1955.0,0.692,50,f
1956.0,0.682,50,f
1957.0,0.66,50,f
1958.0,0.692,50,f
1959.0,0.672,50,f
1960.0,0.626,50,f
1961.0,0.615,50,f
1962.0,0.571,50,f
1963.0,0.581,50,f
1964.0,0.548,50,f
1965.0,0.566,50,f
1966.0,0.562,50,f
1967.0,0.527,50,f
1968.0,0.573,50,f
1969.0,0.557,50,f
1970.0,0.542,50,f
1971.0,0.578,50,f
1972.0,0.568,50,f
1973.0,0.542,50,f
1974.0,0.559,50,f
1975.0,0.536,50,f
1976.0,0.523,50,f
1977.0,0.527,50,f
1978.0,0.501,50,f
1979.0,0.501,50,f
1980.0,0.459,50,f
1981.0,0.491,50,f
1982.0,0.513,50,f
1983.0,0.483,50,f
1984.0,0.467,50,f
1940.0,0.904,51,f
1941.0,0.873,51,f
1942.0,0.895,51,f
1943.0,0.873,51,f
1944.0,0.898,51,f
1945.0,0.865,51,f
1946.0,0.87,51,f
1947.0,0.864,51,f
1948.0,0.835,51,f
1949.0,0.804,51,f
1950.0,0.806,51,f
1951.0,0.806,51,f
1952.0,0.755,51,f
1953.0,0.718,51,f
1954.0,0.678,51,f
1955.0,0.69,51,f
1956.0,0.681,51,f
1957.0,0.66,51,f
1958.0,0.69,51,f
1959.0,0.667,51,f
1960.0,0.623,51,f
1961.0,0.617,51,f
1962.0,0.569,51,f
1963.0,0.585,51,f
1964.0,0.547,51,f
1965.0,0.565,51,f
1966.0,0.561,51,f
1967.0,0.531,51,f
1968.0,0.575,51,f
1969.0,0.556,51,f
1970.0,0.539,51,f
1971.0,0.574,51,f
1972.0,0.569,51,f
1973.0,0.544,51,f
1974.0,0.559,51,f
1975.0,0.515,51,f
1976.0,0.521,51,f
1977.0,0.532,51,f
1978.0,0.505,51,f
1979.0,0.507,51,f
1980.0,0.461,51,f
1981.0,0.492,51,f
1982.0,0.512,51,f
1983.0,0.482,51,f
1984.0,0.467,51,f
1940.0,0.902,52,f
1941.0,0.874,52,f
1942.0,0.893,52,f
1943.0,0.874,52,f
1944.0,0.898,52,f
1945.0,0.865,52,f
1946.0,0.869,52,f
1947.0,0.861,52,f
1948.0,0.834,52,f
1949.0,0.803,52,f
1950.0,0.792,52,f
1951.0,0.805,52,f
1952.0,0.752,52,f
1953.0,0.713,52,f
1954.0,0.675,52,f
1955.0,0.692,52,f
1956.0,0.678,52,f
1957.0,0.66,52,f
1958.0,0.69,52,f
1959.0,0.661,52,f
1960.0,0.621,52,f
1961.0,0.613,52,f
1962.0,0.571,52,f
1963.0,0.584,52,f
1964.0,0.542,52,f
1965.0,0.56,52,f
1966.0,0.564,52,f
1967.0,0.529,52,f
1968.0,0.571,52,f
1969.0,0.553,52,f
1970.0,0.532,52,f
1971.0,0.571,52,f
1972.0,0.566,52,f
1973.0,0.539,52,f
1974.0,0.553,52,f
1975.0,0.507,52,f
1976.0,0.52,52,f
1977.0,0.526,52,f
1978.0,0.501,52,f
1979.0,0.507,52,f
1980.0,0.457,52,f
1981.0,0.486,52,f
1982.0,0.501,52,f
1983.0,0.476,52,f
1984.0,0.466,52,f
1940.0,0.901,53,f
1941.0,0.873,53,f
1942.0,0.896,53,f
1943.0,0.877,53,f
1944.0,0.901,53,f
1945.0,0.864,53,f
1946.0,0.869,53,f
1947.0,0.861,53,f
1948.0,0.835,53,f
1949.0,0.802,53,f
1950.0,0.789,53,f
1951.0,0.804,53,f
1952.0,0.745,53,f
1953.0,0.708,53,f
1954.0,0.673,53,f
1955.0,0.692,53,f
1956.0,0.674,53,f
1957.0,0.66,53,f
1958.0,0.689,53,f
1959.0,0.662,53,f
1960.0,0.621,53,f
1961.0,0.61,53,f
1962.0,0.57,53,f
1963.0,0.582,53,f
1964.0,0.534,53,f
1965.0,0.56,53,f
1966.0,0.558,53,f
1967.0,0.527,53,f
1968.0,0.57,53,f
1969.0,0.553,53,f
1970.0,0.529,53,f
1971.0,0.565,53,f
1972.0,0.565,53,f
1973.0,0.534,53,f
1974.0,0.554,53,f
1975.0,0.506,53,f
1976.0,0.519,53,f
1977.0,0.516,53,f
1978.0,0.501,53,f
1979.0,0.507,53,f
1980.0,0.455,53,f
1981.0,0.483,53,f
1982.0,0.501,53,f
1983.0,0.479,53,f
1984.0,0.464,53,f
1940.0,0.902,54,f
1941.0,0.873,54,f
1942.0,0.896,54,f
1943.0,0.878,54,f
1944.0,0.901,54,f
1945.0,0.861,54,f
1946.0,0.867,54,f
1947.0,0.858,54,f
1948.0,0.832,54,f
1949.0,0.802,54,f
1950.0,0.785,54,f
1951.0,0.802,54,f
1952.0,0.743,54,f
1953.0,0.706,54,f
1954.0,0.676,54,f
1955.0,0.691,54,f
1956.0,0.668,54,f
1957.0,0.656,54,f
1958.0,0.688,54,f
1959.0,0.659,54,f
1960.0,0.619,54,f
1961.0,0.608,54,f
1962.0,0.567,54,f
1963.0,0.58,54,f
1964.0,0.538,54,f
1965.0,0.561,54,f
1966.0,0.553,54,f
1967.0,0.525,54,f
1968.0,0.57,54,f
1969.0,0.549,54,f
1970.0,0.529,54,f
1971.0,0.557,54,f
1972.0,0.563,54,f
1973.0,0.536,54,f
1974.0,0.551,54,f
1975.0,0.504,54,f
1976.0,0.515,54,f
1977.0,0.514,54,f
1978.0,0.501,54,f
1979.0,0.504,54,f
1980.0,0.45,54,f
1981.0,0.479,54,f
1982.0,0.498,54,f
1983.0,0.48,54,f
1984.0,0.451,54,f
1940.0,0.902,55,f
1941.0,0.878,55,f
1942.0,0.899,55,f
1943.0,0.88,55,f
1944.0,0.902,55,f
1945.0,0.863,55,f
1946.0,0.87,55,f
1947.0,0.859,55,f
1948.0,0.833,55,f
1949.0,0.804,55,f
1950.0,0.784,55,f
1951.0,0.802,55,f
1952.0,0.738,55,f
1953.0,0.708,55,f
1954.0,0.682,55,f
1955.0,0.685,55,f
1956.0,0.664,55,f
1957.0,0.656,55,f
1958.0,0.685,55,f
1959.0,0.662,55,f
1960.0,0.618,55,f
1961.0,0.61,55,f
1962.0,0.564,55,f
1963.0,0.581,55,f
1964.0,0.533,55,f
1965.0,0.561,55,f
1966.0,0.551,55,f
1967.0,0.524,55,f
1968.0,0.57,55,f
1969.0,0.533,55,f
1970.0,0.528,55,f
1971.0,0.559,55,f
1972.0,0.565,55,f
1973.0,0.537,55,f
1974.0,0.544,55,f
1975.0,0.502,55,f
1976.0,0.511,55,f
1977.0,0.515,55,f
1978.0,0.504,55,f
1979.0,0.505,55,f
1980.0,0.446,55,f
1981.0,0.472,55,f
1982.0,0.494,55,f
1983.0,0.468,55,f
1984.0,0.448,55,f
1940.0,0.902,56,f
1941.0,0.877,56,f
1942.0,0.899,56,f
1943.0,0.876,56,f
1944.0,0.9,56,f
1945.0,0.859,56,f
1946.0,0.869,56,f
1947.0,0.856,56,f
1948.0,0.83,56,f
1949.0,0.801,56,f
1950.0,0.78,56,f
1951.0,0.798,56,f
1952.0,0.735,56,f
1953.0,0.704,56,f
1954.0,0.674,56,f
1955.0,0.679,56,f
1956.0,0.664,56,f
1957.0,0.657,56,f
1958.0,0.684,56,f
1959.0,0.658,56,f
1960.0,0.622,56,f
1961.0,0.61,56,f
1962.0,0.56,56,f
1963.0,0.582,56,f
1964.0,0.534,56,f
1965.0,0.551,56,f
1966.0,0.549,56,f
1967.0,0.522,56,f
1968.0,0.566,56,f
1969.0,0.537,56,f
1970.0,0.527,56,f
1971.0,0.56,56,f
1972.0,0.564,56,f
1973.0,0.527,56,f
1974.0,0.538,56,f
1975.0,0.501,56,f
1976.0,0.508,56,f
1977.0,0.513,56,f
1978.0,0.503,56,f
1979.0,0.501,56,f
1980.0,0.443,56,f
1981.0,0.465,56,f
1982.0,0.493,56,f
1983.0,0.461,56,f
1984.0,0.447,56,f
1940.0,0.903,57,f
1941.0,0.879,57,f
1942.0,0.899,57,f
1943.0,0.874,57,f
1944.0,0.9,57,f
1945.0,0.858,57,f
1946.0,0.87,57,f
1947.0,0.857,57,f
1948.0,0.827,57,f
1949.0,0.798,57,f
1950.0,0.775,57,f
1951.0,0.796,57,f
1952.0,0.732,57,f
1953.0,0.707,57,f
1954.0,0.669,57,f
1955.0,0.681,57,f
1956.0,0.663,57,f
1957.0,0.657,57,f
1958.0,0.683,57,f
1959.0,0.657,57,f
1960.0,0.625,57,f
1961.0,0.609,57,f
1962.0,0.56,57,f
1963.0,0.583,57,f
1964.0,0.53,57,f
1965.0,0.551,57,f
1966.0,0.548,57,f
1967.0,0.521,57,f
1968.0,0.567,57,f
1969.0,0.538,57,f
1970.0,0.528,57,f
1971.0,0.558,57,f
1972.0,0.55,57,f
1973.0,0.524,57,f
1974.0,0.536,57,f
1975.0,0.504,57,f
1976.0,0.507,57,f
1977.0,0.512,57,f
1978.0,0.503,57,f
1979.0,0.499,57,f
1980.0,0.446,57,f
1981.0,0.462,57,f
1982.0,0.49,57,f
1983.0,0.456,57,f
1984.0,0.447,57,f
1940.0,0.906,58,f
1941.0,0.882,58,f
1942.0,0.901,58,f
1943.0,0.874,58,f
1944.0,0.901,58,f
1945.0,0.861,58,f
1946.0,0.872,58,f
1947.0,0.857,58,f
1948.0,0.826,58,f
1949.0,0.799,58,f
1950.0,0.773,58,f
1951.0,0.794,58,f
1952.0,0.73,58,f
1953.0,0.707,58,f
1954.0,0.667,58,f
1955.0,0.678,58,f
1956.0,0.661,58,f
1957.0,0.657,58,f
1958.0,0.679,58,f
1959.0,0.653,58,f
1960.0,0.622,58,f
1961.0,0.602,58,f
1962.0,0.561,58,f
1963.0,0.58,58,f
1964.0,0.517,58,f
1965.0,0.55,58,f
1966.0,0.545,58,f
1967.0,0.522,58,f
1968.0,0.569,58,f
1969.0,0.535,58,f
1970.0,0.527,58,f
1971.0,0.553,58,f
1972.0,0.542,58,f
1973.0,0.522,58,f
1974.0,0.536,58,f
1975.0,0.5,58,f
1976.0,0.504,58,f
1977.0,0.511,58,f
1978.0,0.494,58,f
1979.0,0.497,58,f
1980.0,0.443,58,f
1981.0,0.456,58,f
1982.0,0.481,58,f
1983.0,0.454,58,f
1984.0,0.444,58,f
1940.0,0.909,59,f
1941.0,0.884,59,f
1942.0,0.903,59,f
1943.0,0.875,59,f
1944.0,0.903,59,f
1945.0,0.861,59,f
1946.0,0.874,59,f
1947.0,0.856,59,f
1948.0,0.828,59,f
1949.0,0.801,59,f
1950.0,0.775,59,f
1951.0,0.787,59,f
1952.0,0.736,59,f
1953.0,0.707,59,f
1954.0,0.67,59,f
1955.0,0.672,59,f
1956.0,0.66,59,f
1957.0,0.658,59,f
1958.0,0.679,59,f
1959.0,0.66,59,f
1960.0,0.624,59,f
1961.0,0.598,59,f
1962.0,0.561,59,f
1963.0,0.577,59,f
1964.0,0.512,59,f
1965.0,0.549,59,f
1966.0,0.546,59,f
1967.0,0.527,59,f
1968.0,0.568,59,f
1969.0,0.532,59,f
1970.0,0.528,59,f
1971.0,0.55,59,f
1972.0,0.541,59,f
1973.0,0.523,59,f
1974.0,0.537,59,f
1975.0,0.492,59,f
1976.0,0.503,59,f
1977.0,0.514,59,f
1978.0,0.492,59,f
1979.0,0.5,59,f
1980.0,0.442,59,f
1981.0,0.446,59,f
1982.0,0.482,59,f
1983.0,0.455,59,f
1984.0,0.446,59,f
1940.0,0.907,60,f
1941.0,0.88,60,f
1942.0,0.9,60,f
1943.0,0.872,60,f
1944.0,0.902,60,f
1945.0,0.858,60,f
1946.0,0.871,60,f
1947.0,0.853,60,f
1948.0,0.824,60,f
1949.0,0.797,60,f
1950.0,0.771,60,f
1951.0,0.781,60,f
1952.0,0.735,60,f
1953.0,0.705,60,f
1954.0,0.662,60,f
1955.0,0.67,60,f
1956.0,0.656,60,f
1957.0,0.655,60,f
1958.0,0.681,60,f
1959.0,0.663,60,f
1960.0,0.622,60,f
1961.0,0.596,60,f
1962.0,0.558,60,f
1963.0,0.576,60,f
1964.0,0.507,60,f
1965.0,0.547,60,f
1966.0,0.543,60,f
1967.0,0.526,60,f
1968.0,0.564,60,f
1969.0,0.531,60,f
1970.0,0.524,60,f
1971.0,0.544,60,f
1972.0,0.535,60,f
1973.0,0.519,60,f
1974.0,0.535,60,f
1975.0,0.492,60,f
1976.0,0.504,60,f
1977.0,0.512,60,f
1978.0,0.49,60,f
1979.0,0.501,60,f
1980.0,0.441,60,f
1981.0,0.444,60,f
1982.0,0.482,60,f
1983.0,0.455,60,f
1984.0,0.443,60,f
1940.0,0.91,61,f
1941.0,0.881,61,f
1942.0,0.901,61,f
1943.0,0.876,61,f
1944.0,0.902,61,f
1945.0,0.86,61,f
1946.0,0.873,61,f
1947.0,0.854,61,f
1948.0,0.828,61,f
1949.0,0.795,61,f
1950.0,0.777,61,f
1951.0,0.782,61,f
1952.0,0.739,61,f
1953.0,0.705,61,f
1954.0,0.661,61,f
1955.0,0.67,61,f
1956.0,0.66,61,f
1957.0,0.658,61,f
1958.0,0.688,61,f
1959.0,0.667,61,f
1960.0,0.623,61,f
1961.0,0.6,61,f
1962.0,0.559,61,f
1963.0,0.577,61,f
1964.0,0.508,61,f
1965.0,0.545,61,f
1966.0,0.545,61,f
1967.0,0.525,61,f
1968.0,0.566,61,f
1969.0,0.532,61,f
1970.0,0.517,61,f
1971.0,0.538,61,f
1972.0,0.531,61,f
1973.0,0.52,61,f
1974.0,0.538,61,f
1975.0,0.495,61,f
1976.0,0.502,61,f
1977.0,0.507,61,f
1978.0,0.49,61,f
1979.0,0.5,61,f
1980.0,0.442,61,f
1981.0,0.442,61,f
1982.0,0.48,61,f
1983.0,0.452,61,f
1984.0,0.431,61,f
1940.0,0.912,62,f
1941.0,0.88,62,f
1942.0,0.901,62,f
1943.0,0.875,62,f
1944.0,0.902,62,f
1945.0,0.858,62,f
1946.0,0.872,62,f
1947.0,0.852,62,f
1948.0,0.824,62,f
1949.0,0.789,62,f
1950.0,0.777,62,f
1951.0,0.781,62,f
1952.0,0.735,62,f
1953.0,0.696,62,f
1954.0,0.66,62,f
1955.0,0.668,62,f
1956.0,0.657,62,f
1957.0,0.655,62,f
1958.0,0.687,62,f
1959.0,0.663,62,f
1960.0,0.619,62,f
1961.0,0.598,62,f
1962.0,0.555,62,f
1963.0,0.565,62,f
1964.0,0.506,62,f
1965.0,0.547,62,f
1966.0,0.539,62,f
1967.0,0.524,62,f
1968.0,0.565,62,f
1969.0,0.53,62,f
1970.0,0.522,62,f
1971.0,0.537,62,f
1972.0,0.534,62,f
1973.0,0.523,62,f
1974.0,0.537,62,f
1975.0,0.495,62,f
1976.0,0.498,62,f
1977.0,0.505,62,f
1978.0,0.488,62,f
1979.0,0.494,62,f
1980.0,0.443,62,f
1981.0,0.442,62,f
1982.0,0.473,62,f
1983.0,0.445,62,f
1984.0,0.43,62,f
1940.0,0.913,63,f
1941.0,0.88,63,f
1942.0,0.903,63,f
1943.0,0.876,63,f
1944.0,0.901,63,f
1945.0,0.859,63,f
1946.0,0.871,63,f
1947.0,0.853,63,f
1948.0,0.822,63,f
1949.0,0.785,63,f
1950.0,0.778,63,f
1951.0,0.785,63,f
1952.0,0.729,63,f
1953.0,0.694,63,f
1954.0,0.655,63,f
1955.0,0.663,63,f
1956.0,0.655,63,f
1957.0,0.659,63,f
1958.0,0.684,63,f
1959.0,0.656,63,f
1960.0,0.619,63,f
1961.0,0.594,63,f
1962.0,0.555,63,f
1963.0,0.561,63,f
1964.0,0.508,63,f
1965.0,0.546,63,f
1966.0,0.534,63,f
1967.0,0.526,63,f
1968.0,0.563,63,f
1969.0,0.527,63,f
1970.0,0.523,63,f
1971.0,0.54,63,f
1972.0,0.538,63,f
1973.0,0.525,63,f
1974.0,0.536,63,f
1975.0,0.494,63,f
1976.0,0.493,63,f
1977.0,0.507,63,f
1978.0,0.49,63,f
1979.0,0.495,63,f
1980.0,0.444,63,f
1981.0,0.444,63,f
1982.0,0.472,63,f
1983.0,0.448,63,f
1984.0,0.431,63,f
1940.0,0.914,64,f
1941.0,0.878,64,f
1942.0,0.903,64,f
1943.0,0.874,64,f
1944.0,0.899,64,f
1945.0,0.856,64,f
1946.0,0.867,64,f
1947.0,0.848,64,f
1948.0,0.816,64,f
1949.0,0.78,64,f
1950.0,0.77,64,f
1951.0,0.778,64,f
1952.0,0.721,64,f
1953.0,0.694,64,f
1954.0,0.652,64,f
1955.0,0.659,64,f
1956.0,0.658,64,f
1957.0,0.66,64,f
1958.0,0.677,64,f
1959.0,0.651,64,f
1960.0,0.615,64,f
1961.0,0.588,64,f
1962.0,0.545,64,f
1963.0,0.56,64,f
1964.0,0.508,64,f
1965.0,0.543,64,f
1966.0,0.527,64,f
1967.0,0.525,64,f
1968.0,0.555,64,f
1969.0,0.527,64,f
1970.0,0.523,64,f
1971.0,0.54,64,f
1972.0,0.538,64,f
1973.0,0.523,64,f
1974.0,0.532,64,f
1975.0,0.493,64,f
1976.0,0.49,64,f
1977.0,0.507,64,f
1978.0,0.487,64,f
1979.0,0.497,64,f
1980.0,0.445,64,f
1981.0,0.445,64,f
1982.0,0.464,64,f
1983.0,0.447,64,f
1984.0,0.427,64,f
1940.0,0.915,65,f
1941.0,0.88,65,f
1942.0,0.902,65,f
1943.0,0.875,65,f
1944.0,0.897,65,f
1945.0,0.849,65,f
1946.0,0.868,65,f
1947.0,0.848,65,f
1948.0,0.813,65,f
1949.0,0.783,65,f
1950.0,0.771,65,f
1951.0,0.781,65,f
1952.0,0.719,65,f
1953.0,0.685,65,f
1954.0,0.651,65,f
1955.0,0.657,65,f
1956.0,0.661,65,f
1957.0,0.657,65,f
1958.0,0.677,65,f
1959.0,0.651,65,f
1960.0,0.61,65,f
1961.0,0.583,65,f
1962.0,0.544,65,f
1963.0,0.563,65,f
1964.0,0.505,65,f
1965.0,0.54,65,f
1966.0,0.526,65,f
1967.0,0.522,65,f
1968.0,0.555,65,f
1969.0,0.533,65,f
1970.0,0.523,65,f
1971.0,0.537,65,f
1972.0,0.537,65,f
1973.0,0.521,65,f
1974.0,0.532,65,f
1975.0,0.495,65,f
1976.0,0.49,65,f
1977.0,0.505,65,f
1978.0,0.481,65,f
1979.0,0.496,65,f
1980.0,0.445,65,f
1981.0,0.441,65,f
1982.0,0.462,65,f
1983.0,0.446,65,f
1984.0,0.427,65,f
1940.0,0.915,66,f
1941.0,0.88,66,f
1942.0,0.901,66,f
1943.0,0.875,66,f
1944.0,0.895,66,f
1945.0,0.844,66,f
1946.0,0.868,66,f
1947.0,0.845,66,f
1948.0,0.81,66,f
1949.0,0.784,66,f
1950.0,0.77,66,f
1951.0,0.778,66,f
1952.0,0.721,66,f
1953.0,0.68,66,f
1954.0,0.648,66,f
1955.0,0.662,66,f
1956.0,0.659,66,f
1957.0,0.658,66,f
1958.0,0.678,66,f
1959.0,0.651,66,f
1960.0,0.606,66,f
1961.0,0.582,66,f
1962.0,0.545,66,f
1963.0,0.559,66,f
1964.0,0.499,66,f
1965.0,0.536,66,f
1966.0,0.528,66,f
1967.0,0.523,66,f
1968.0,0.56,66,f
1969.0,0.535,66,f
1970.0,0.523,66,f
1971.0,0.532,66,f
1972.0,0.537,66,f
1973.0,0.524,66,f
1974.0,0.53,66,f
1975.0,0.492,66,f
1976.0,0.485,66,f
1977.0,0.507,66,f
1978.0,0.481,66,f
1979.0,0.493,66,f
1980.0,0.447,66,f
1981.0,0.436,66,f
1982.0,0.459,66,f
1983.0,0.449,66,f
1984.0,0.42,66,f
1940.0,0.913,67,f
1941.0,0.878,67,f
1942.0,0.899,67,f
1943.0,0.874,67,f
1944.0,0.891,67,f
1945.0,0.842,67,f
1946.0,0.864,67,f
1947.0,0.84,67,f
1948.0,0.807,67,f
1949.0,0.782,67,f
1950.0,0.765,67,f
1951.0,0.77,67,f
1952.0,0.711,67,f
1953.0,0.673,67,f
1954.0,0.642,67,f
1955.0,0.662,67,f
1956.0,0.651,67,f
1957.0,0.655,67,f
1958.0,0.672,67,f
1959.0,0.648,67,f
1960.0,0.601,67,f
1961.0,0.575,67,f
1962.0,0.538,67,f
1963.0,0.551,67,f
1964.0,0.496,67,f
1965.0,0.523,67,f
1966.0,0.523,67,f
1967.0,0.523,67,f
1968.0,0.558,67,f
1969.0,0.523,67,f
1970.0,0.521,67,f
1971.0,0.527,67,f
1972.0,0.535,67,f
1973.0,0.52,67,f
1974.0,0.516,67,f
1975.0,0.482,67,f
1976.0,0.482,67,f
1977.0,0.504,67,f
1978.0,0.473,67,f
1979.0,0.489,67,f
1980.0,0.428,67,f
1981.0,0.434,67,f
1982.0,0.456,67,f
1983.0,0.433,67,f
1984.0,0.408,67,f
1940.0,0.915,68,f
1941.0,0.882,68,f
1942.0,0.901,68,f
1943.0,0.872,68,f
1944.0,0.895,68,f
1945.0,0.847,68,f
1946.0,0.867,68,f
1947.0,0.842,68,f
1948.0,0.811,68,f
1949.0,0.778,68,f
1950.0,0.768,68,f
1951.0,0.769,68,f
1952.0,0.715,68,f
1953.0,0.674,68,f
1954.0,0.65,68,f
1955.0,0.659,68,f
1956.0,0.657,68,f
1957.0,0.658,68,f
1958.0,0.675,68,f
1959.0,0.653,68,f
1960.0,0.604,68,f
1961.0,0.582,68,f
1962.0,0.538,68,f
1963.0,0.551,68,f
1964.0,0.498,68,f
1965.0,0.52,68,f
1966.0,0.526,68,f
1967.0,0.529,68,f
1968.0,0.561,68,f
1969.0,0.518,68,f
1970.0,0.526,68,f
1971.0,0.527,68,f
1972.0,0.536,68,f
1973.0,0.52,68,f
1974.0,0.517,68,f
1975.0,0.485,68,f
1976.0,0.484,68,f
1977.0,0.505,68,f
1978.0,0.469,68,f
1979.0,0.488,68,f
1980.0,0.426,68,f
1981.0,0.433,68,f
1982.0,0.455,68,f
1983.0,0.426,68,f
1984.0,0.404,68,f
1940.0,0.913,69,f
1941.0,0.879,69,f
1942.0,0.897,69,f
1943.0,0.867,69,f
1944.0,0.892,69,f
1945.0,0.842,69,f
1946.0,0.862,69,f
1947.0,0.833,69,f
1948.0,0.808,69,f
1949.0,0.772,69,f
1950.0,0.763,69,f
1951.0,0.763,69,f
1952.0,0.713,69,f
1953.0,0.676,69,f
1954.0,0.649,69,f
1955.0,0.656,69,f
1956.0,0.653,69,f
1957.0,0.655,69,f
1958.0,0.673,69,f
1959.0,0.642,69,f
1960.0,0.599,69,f
1961.0,0.579,69,f
1962.0,0.536,69,f
1963.0,0.544,69,f
1964.0,0.492,69,f
1965.0,0.516,69,f
1966.0,0.53,69,f
1967.0,0.529,69,f
1968.0,0.556,69,f
1969.0,0.51,69,f
1970.0,0.526,69,f
1971.0,0.519,69,f
1972.0,0.533,69,f
1973.0,0.521,69,f
1974.0,0.513,69,f
1975.0,0.484,69,f
1976.0,0.482,69,f
1977.0,0.499,69,f
1978.0,0.465,69,f
1979.0,0.481,69,f
1980.0,0.425,69,f
1981.0,0.429,69,f
1982.0,0.449,69,f
1983.0,0.424,69,f
1984.0,0.403,69,f
1940.0,0.912,70,f
1941.0,0.881,70,f
1942.0,0.896,70,f
1943.0,0.869,70,f
1944.0,0.894,70,f
1945.0,0.842,70,f
1946.0,0.863,70,f
1947.0,0.831,70,f
1948.0,0.812,70,f
1949.0,0.774,70,f
1950.0,0.765,70,f
1951.0,0.767,70,f
1952.0,0.713,70,f
1953.0,0.682,70,f
1954.0,0.648,70,f
1955.0,0.659,70,f
1956.0,0.652,70,f
1957.0,0.66,70,f
1958.0,0.667,70,f
1959.0,0.64,70,f
1960.0,0.598,70,f
1961.0,0.569,70,f
1962.0,0.533,70,f
1963.0,0.541,70,f
1964.0,0.494,70,f
1965.0,0.523,70,f
1966.0,0.533,70,f
1967.0,0.53,70,f
1968.0,0.558,70,f
1969.0,0.511,70,f
1970.0,0.529,70,f
1971.0,0.523,70,f
1972.0,0.534,70,f
1973.0,0.523,70,f
1974.0,0.504,70,f
1975.0,0.487,70,f
1976.0,0.481,70,f
1977.0,0.502,70,f
1978.0,0.469,70,f
1979.0,0.468,70,f
1980.0,0.426,70,f
1981.0,0.433,70,f
1982.0,0.446,70,f
1983.0,0.426,70,f
1984.0,0.406,70,f
1940.0,0.911,71,f
1941.0,0.877,71,f
1942.0,0.888,71,f
1943.0,0.864,71,f
1944.0,0.889,71,f
1945.0,0.834,71,f
1946.0,0.856,71,f
1947.0,0.825,71,f
1948.0,0.807,71,f
1949.0,0.767,71,f
1950.0,0.758,71,f
1951.0,0.759,71,f
1952.0,0.704,71,f
1953.0,0.676,71,f
1954.0,0.643,71,f
1955.0,0.651,71,f
1956.0,0.645,71,f
1957.0,0.651,71,f
1958.0,0.66,71,f
1959.0,0.632,71,f
1960.0,0.597,71,f
1961.0,0.561,71,f
1962.0,0.524,71,f
1963.0,0.535,71,f
1964.0,0.494,71,f
1965.0,0.521,71,f
1966.0,0.531,71,f
1967.0,0.524,71,f
1968.0,0.556,71,f
1969.0,0.503,71,f
1970.0,0.524,71,f
1971.0,0.519,71,f
1972.0,0.53,71,f
1973.0,0.518,71,f
1974.0,0.494,71,f
1975.0,0.48,71,f
1976.0,0.473,71,f
1977.0,0.497,71,f
1978.0,0.46,71,f
1979.0,0.459,71,f
1980.0,0.422,71,f
1981.0,0.425,71,f
1982.0,0.436,71,f
1983.0,0.419,71,f
1984.0,0.401,71,f
1940.0,0.913,72,f
1941.0,0.879,72,f
1942.0,0.889,72,f
1943.0,0.865,72,f
1944.0,0.891,72,f
1945.0,0.839,72,f
1946.0,0.857,72,f
1947.0,0.828,72,f
1948.0,0.809,72,f
1949.0,0.767,72,f
1950.0,0.758,72,f
1951.0,0.756,72,f
1952.0,0.711,72,f
1953.0,0.681,72,f
1954.0,0.646,72,f
1955.0,0.649,72,f
1956.0,0.65,72,f
1957.0,0.651,72,f
1958.0,0.659,72,f
1959.0,0.636,72,f
1960.0,0.599,72,f
1961.0,0.559,72,f
1962.0,0.53,72,f
1963.0,0.543,72,f
1964.0,0.5,72,f
1965.0,0.524,72,f
1966.0,0.533,72,f
1967.0,0.527,72,f
1968.0,0.557,72,f
