cohort,prob,percentile,gender
1974.0,0.24,48,f
1975.0,0.224,48,f
1976.0,0.231,48,f
1977.0,0.252,48,f
1978.0,0.219,48,f
1979.0,0.219,48,f
1980.0,0.22,48,f
1981.0,0.242,48,f
1982.0,0.255,48,f
1983.0,0.22,48,f
1984.0,0.214,48,f
1940.0,0.28,49,f
1941.0,0.242,49,f
1942.0,0.285,49,f
1943.0,0.274,49,f
1944.0,0.333,49,f
1945.0,0.322,49,f
1946.0,0.346,49,f
1947.0,0.376,49,f
1948.0,0.347,49,f
1949.0,0.344,49,f
1950.0,0.367,49,f
1951.0,0.326,49,f
1952.0,0.291,49,f
1953.0,0.281,49,f
1954.0,0.271,49,f
1955.0,0.281,49,f
1956.0,0.234,49,f
1957.0,0.255,49,f
1958.0,0.261,49,f
1959.0,0.239,49,f
1960.0,0.231,49,f
1961.0,0.216,49,f
1962.0,0.199,49,f
1963.0,0.203,49,f
1964.0,0.199,49,f
1965.0,0.211,49,f
1966.0,0.192,49,f
1967.0,0.171,49,f
1968.0,0.222,49,f
1969.0,0.176,49,f
1970.0,0.213,49,f
1971.0,0.258,49,f
1972.0,0.222,49,f
1973.0,0.227,49,f
1974.0,0.24,49,f
1975.0,0.222,49,f
1976.0,0.229,49,f
1977.0,0.26,49,f
1978.0,0.211,49,f
1979.0,0.226,49,f
1980.0,0.228,49,f
1981.0,0.245,49,f
1982.0,0.259,49,f
1983.0,0.218,49,f
1984.0,0.213,49,f
1940.0,0.277,50,f
1941.0,0.241,50,f
1942.0,0.276,50,f
1943.0,0.274,50,f
1944.0,0.334,50,f
1945.0,0.32,50,f
1946.0,0.344,50,f
1947.0,0.365,50,f
1948.0,0.347,50,f
1949.0,0.344,50,f
1950.0,0.362,50,f
1951.0,0.326,50,f
1952.0,0.284,50,f
1953.0,0.27,50,f
1954.0,0.262,50,f
1955.0,0.267,50,f
1956.0,0.228,50,f
1957.0,0.248,50,f
1958.0,0.262,50,f
1959.0,0.232,50,f
1960.0,0.214,50,f
1961.0,0.212,50,f
1962.0,0.193,50,f
1963.0,0.202,50,f
1964.0,0.192,50,f
1965.0,0.205,50,f
1966.0,0.183,50,f
1967.0,0.16,50,f
1968.0,0.198,50,f
1969.0,0.169,50,f
1970.0,0.208,50,f
1971.0,0.258,50,f
1972.0,0.217,50,f
1973.0,0.22,50,f
1974.0,0.241,50,f
1975.0,0.222,50,f
1976.0,0.225,50,f
1977.0,0.257,50,f
1978.0,0.21,50,f
1979.0,0.224,50,f
1980.0,0.223,50,f
1981.0,0.22,50,f
1982.0,0.251,50,f
1983.0,0.21,50,f
1984.0,0.207,50,f
1940.0,0.28,51,f
1941.0,0.241,51,f
1942.0,0.278,51,f
1943.0,0.276,51,f
1944.0,0.337,51,f
1945.0,0.317,51,f
1946.0,0.35,51,f
1947.0,0.369,51,f
1948.0,0.337,51,f
1949.0,0.348,51,f
1950.0,0.361,51,f
1951.0,0.32,51,f
1952.0,0.284,51,f
1953.0,0.268,51,f
1954.0,0.258,51,f
1955.0,0.263,51,f
1956.0,0.228,51,f
1957.0,0.253,51,f
1958.0,0.249,51,f
1959.0,0.227,51,f
1960.0,0.211,51,f
1961.0,0.208,51,f
1962.0,0.196,51,f
1963.0,0.2,51,f
1964.0,0.187,51,f
1965.0,0.197,51,f
1966.0,0.187,51,f
1967.0,0.157,51,f
1968.0,0.194,51,f
1969.0,0.174,51,f
1970.0,0.212,51,f
1971.0,0.257,51,f
1972.0,0.221,51,f
1973.0,0.224,51,f
1974.0,0.237,51,f
1975.0,0.222,51,f
1976.0,0.221,51,f
1977.0,0.238,51,f
1978.0,0.211,51,f
1979.0,0.223,51,f
1980.0,0.227,51,f
1981.0,0.219,51,f
1982.0,0.249,51,f
1983.0,0.208,51,f
1984.0,0.206,51,f
1940.0,0.279,52,f
1941.0,0.231,52,f
1942.0,0.276,52,f
1943.0,0.274,52,f
1944.0,0.335,52,f
1945.0,0.32,52,f
1946.0,0.353,52,f
1947.0,0.366,52,f
1948.0,0.329,52,f
1949.0,0.345,52,f
1950.0,0.355,52,f
1951.0,0.303,52,f
1952.0,0.276,52,f
1953.0,0.266,52,f
1954.0,0.259,52,f
1955.0,0.266,52,f
1956.0,0.232,52,f
1957.0,0.257,52,f
1958.0,0.244,52,f
1959.0,0.229,52,f
1960.0,0.205,52,f
1961.0,0.204,52,f
1962.0,0.195,52,f
1963.0,0.194,52,f
1964.0,0.173,52,f
1965.0,0.201,52,f
1966.0,0.185,52,f
1967.0,0.149,52,f
1968.0,0.194,52,f
1969.0,0.177,52,f
1970.0,0.216,52,f
1971.0,0.262,52,f
1972.0,0.225,52,f
1973.0,0.22,52,f
1974.0,0.229,52,f
1975.0,0.22,52,f
1976.0,0.217,52,f
1977.0,0.231,52,f
1978.0,0.208,52,f
1979.0,0.219,52,f
1980.0,0.225,52,f
1981.0,0.216,52,f
1982.0,0.245,52,f
1983.0,0.211,52,f
1984.0,0.203,52,f
1940.0,0.285,53,f
1941.0,0.229,53,f
1942.0,0.278,53,f
1943.0,0.277,53,f
1944.0,0.338,53,f
1945.0,0.325,53,f
1946.0,0.358,53,f
1947.0,0.36,53,f
1948.0,0.33,53,f
1949.0,0.339,53,f
1950.0,0.355,53,f
1951.0,0.3,53,f
1952.0,0.268,53,f
1953.0,0.271,53,f
1954.0,0.258,53,f
1955.0,0.255,53,f
1956.0,0.236,53,f
1957.0,0.261,53,f
1958.0,0.248,53,f
1959.0,0.228,53,f
1960.0,0.199,53,f
1961.0,0.2,53,f
1962.0,0.189,53,f
1963.0,0.184,53,f
1964.0,0.175,53,f
1965.0,0.2,53,f
1966.0,0.181,53,f
1967.0,0.136,53,f
1968.0,0.196,53,f
1969.0,0.167,53,f
1970.0,0.211,53,f
1971.0,0.261,53,f
1972.0,0.218,53,f
1973.0,0.213,53,f
1974.0,0.221,53,f
1975.0,0.211,53,f
1976.0,0.215,53,f
1977.0,0.235,53,f
1978.0,0.204,53,f
1979.0,0.21,53,f
1980.0,0.222,53,f
1981.0,0.216,53,f
1982.0,0.247,53,f
1983.0,0.211,53,f
1984.0,0.202,53,f
1940.0,0.287,54,f
1941.0,0.226,54,f
1942.0,0.276,54,f
1943.0,0.28,54,f
1944.0,0.341,54,f
1945.0,0.328,54,f
1946.0,0.35,54,f
1947.0,0.359,54,f
1948.0,0.333,54,f
1949.0,0.334,54,f
1950.0,0.349,54,f
1951.0,0.303,54,f
1952.0,0.27,54,f
1953.0,0.264,54,f
1954.0,0.245,54,f
1955.0,0.251,54,f
1956.0,0.239,54,f
1957.0,0.256,54,f
1958.0,0.245,54,f
1959.0,0.215,54,f
1960.0,0.203,54,f
1961.0,0.201,54,f
1962.0,0.185,54,f
1963.0,0.178,54,f
1964.0,0.176,54,f
1965.0,0.197,54,f
1966.0,0.176,54,f
1967.0,0.139,54,f
1968.0,0.2,54,f
1969.0,0.165,54,f
1970.0,0.204,54,f
1971.0,0.261,54,f
1972.0,0.211,54,f
1973.0,0.204,54,f
1974.0,0.219,54,f
1975.0,0.21,54,f
1976.0,0.194,54,f
1977.0,0.232,54,f
1978.0,0.204,54,f
1979.0,0.205,54,f
1980.0,0.222,54,f
1981.0,0.216,54,f
1982.0,0.249,54,f
1983.0,0.214,54,f
1984.0,0.201,54,f
1940.0,0.286,55,f
1941.0,0.223,55,f
1942.0,0.281,55,f
1943.0,0.285,55,f
1944.0,0.347,55,f
1945.0,0.329,55,f
1946.0,0.352,55,f
1947.0,0.36,55,f
1948.0,0.333,55,f
1949.0,0.333,55,f
1950.0,0.344,55,f
1951.0,0.301,55,f
1952.0,0.266,55,f
1953.0,0.25,55,f
1954.0,0.24,55,f
1955.0,0.255,55,f
1956.0,0.231,55,f
1957.0,0.251,55,f
1958.0,0.24,55,f
1959.0,0.211,55,f
1960.0,0.202,55,f
1961.0,0.201,55,f
1962.0,0.173,55,f
1963.0,0.182,55,f
1964.0,0.174,55,f
1965.0,0.19,55,f
1966.0,0.174,55,f
1967.0,0.142,55,f
1968.0,0.198,55,f
1969.0,0.165,55,f
1970.0,0.2,55,f
1971.0,0.256,55,f
1972.0,0.209,55,f
1973.0,0.205,55,f
1974.0,0.222,55,f
1975.0,0.21,55,f
1976.0,0.191,55,f
1977.0,0.228,55,f
1978.0,0.204,55,f
1979.0,0.207,55,f
1980.0,0.223,55,f
1981.0,0.217,55,f
1982.0,0.25,55,f
1983.0,0.203,55,f
1984.0,0.197,55,f
1940.0,0.282,56,f
1941.0,0.225,56,f
1942.0,0.284,56,f
1943.0,0.287,56,f
1944.0,0.349,56,f
1945.0,0.329,56,f
1946.0,0.348,56,f
1947.0,0.358,56,f
1948.0,0.332,56,f
1949.0,0.328,56,f
1950.0,0.345,56,f
1951.0,0.298,56,f
1952.0,0.259,56,f
1953.0,0.236,56,f
1954.0,0.241,56,f
1955.0,0.257,56,f
1956.0,0.228,56,f
1957.0,0.253,56,f
1958.0,0.235,56,f
1959.0,0.212,56,f
1960.0,0.2,56,f
1961.0,0.198,56,f
1962.0,0.175,56,f
1963.0,0.183,56,f
1964.0,0.17,56,f
1965.0,0.181,56,f
1966.0,0.176,56,f
1967.0,0.138,56,f
1968.0,0.189,56,f
1969.0,0.163,56,f
1970.0,0.195,56,f
1971.0,0.243,56,f
1972.0,0.207,56,f
1973.0,0.205,56,f
1974.0,0.216,56,f
1975.0,0.201,56,f
1976.0,0.186,56,f
1977.0,0.221,56,f
1978.0,0.197,56,f
1979.0,0.2,56,f
1980.0,0.223,56,f
1981.0,0.212,56,f
1982.0,0.245,56,f
1983.0,0.195,56,f
1984.0,0.194,56,f
1940.0,0.28,57,f
1941.0,0.228,57,f
1942.0,0.287,57,f
1943.0,0.284,57,f
1944.0,0.348,57,f
1945.0,0.326,57,f
1946.0,0.351,57,f
1947.0,0.357,57,f
1948.0,0.331,57,f
1949.0,0.325,57,f
1950.0,0.344,57,f
1951.0,0.296,57,f
1952.0,0.256,57,f
1953.0,0.235,57,f
1954.0,0.236,57,f
1955.0,0.26,57,f
1956.0,0.227,57,f
1957.0,0.244,57,f
1958.0,0.237,57,f
1959.0,0.205,57,f
1960.0,0.199,57,f
1961.0,0.194,57,f
1962.0,0.174,57,f
1963.0,0.176,57,f
1964.0,0.164,57,f
1965.0,0.175,57,f
1966.0,0.177,57,f
1967.0,0.135,57,f
1968.0,0.181,57,f
1969.0,0.161,57,f
1970.0,0.191,57,f
1971.0,0.244,57,f
1972.0,0.205,57,f
1973.0,0.197,57,f
1974.0,0.21,57,f
1975.0,0.183,57,f
1976.0,0.181,57,f
1977.0,0.219,57,f
1978.0,0.192,57,f
1979.0,0.187,57,f
1980.0,0.203,57,f
1981.0,0.204,57,f
1982.0,0.229,57,f
1983.0,0.189,57,f
1984.0,0.193,57,f
1940.0,0.283,58,f
1941.0,0.233,58,f
1942.0,0.291,58,f
1943.0,0.284,58,f
1944.0,0.337,58,f
1945.0,0.331,58,f
1946.0,0.351,58,f
1947.0,0.363,58,f
1948.0,0.334,58,f
1949.0,0.322,58,f
1950.0,0.334,58,f
1951.0,0.286,58,f
1952.0,0.251,58,f
1953.0,0.231,58,f
1954.0,0.241,58,f
1955.0,0.246,58,f
1956.0,0.218,58,f
1957.0,0.238,58,f
1958.0,0.234,58,f
1959.0,0.211,58,f
1960.0,0.199,58,f
1961.0,0.188,58,f
1962.0,0.172,58,f
1963.0,0.174,58,f
1964.0,0.159,58,f
1965.0,0.179,58,f
1966.0,0.171,58,f
1967.0,0.132,58,f
1968.0,0.18,58,f
1969.0,0.162,58,f
1970.0,0.189,58,f
1971.0,0.239,58,f
1972.0,0.205,58,f
1973.0,0.191,58,f
1974.0,0.202,58,f
1975.0,0.175,58,f
1976.0,0.18,58,f
1977.0,0.224,58,f
1978.0,0.182,58,f
1979.0,0.178,58,f
1980.0,0.202,58,f
1981.0,0.206,58,f
1982.0,0.229,58,f
1983.0,0.19,58,f
1984.0,0.194,58,f
1940.0,0.284,59,f
1941.0,0.235,59,f
1942.0,0.292,59,f
1943.0,0.283,59,f
1944.0,0.343,59,f
1945.0,0.332,59,f
1946.0,0.337,59,f
1947.0,0.349,59,f
1948.0,0.333,59,f
1949.0,0.32,59,f
1950.0,0.331,59,f
1951.0,0.288,59,f
1952.0,0.248,59,f
1953.0,0.217,59,f
1954.0,0.246,59,f
1955.0,0.228,59,f
1956.0,0.212,59,f
1957.0,0.232,59,f
1958.0,0.23,59,f
1959.0,0.209,59,f
1960.0,0.2,59,f
1961.0,0.193,59,f
1962.0,0.171,59,f
1963.0,0.169,59,f
1964.0,0.163,59,f
1965.0,0.184,59,f
1966.0,0.174,59,f
1967.0,0.131,59,f
1968.0,0.18,59,f
1969.0,0.155,59,f
1970.0,0.186,59,f
1971.0,0.233,59,f
1972.0,0.202,59,f
1973.0,0.191,59,f
1974.0,0.206,59,f
1975.0,0.179,59,f
1976.0,0.185,59,f
1977.0,0.225,59,f
1978.0,0.187,59,f
1979.0,0.181,59,f
1980.0,0.205,59,f
1981.0,0.194,59,f
1982.0,0.23,59,f
1983.0,0.189,59,f
1984.0,0.193,59,f
1940.0,0.277,60,f
1941.0,0.228,60,f
1942.0,0.288,60,f
1943.0,0.283,60,f
1944.0,0.339,60,f
1945.0,0.328,60,f
1946.0,0.337,60,f
1947.0,0.345,60,f
1948.0,0.319,60,f
1949.0,0.314,60,f
1950.0,0.326,60,f
1951.0,0.281,60,f
1952.0,0.244,60,f
1953.0,0.216,60,f
1954.0,0.243,60,f
1955.0,0.227,60,f
1956.0,0.21,60,f
1957.0,0.231,60,f
1958.0,0.221,60,f
1959.0,0.2,60,f
1960.0,0.191,60,f
1961.0,0.192,60,f
1962.0,0.161,60,f
1963.0,0.16,60,f
1964.0,0.163,60,f
1965.0,0.176,60,f
1966.0,0.163,60,f
1967.0,0.126,60,f
1968.0,0.174,60,f
1969.0,0.146,60,f
1970.0,0.178,60,f
1971.0,0.22,60,f
1972.0,0.201,60,f
1973.0,0.19,60,f
1974.0,0.196,60,f
1975.0,0.171,60,f
1976.0,0.179,60,f
1977.0,0.209,60,f
1978.0,0.18,60,f
1979.0,0.178,60,f
1980.0,0.203,60,f
1981.0,0.181,60,f
1982.0,0.222,60,f
1983.0,0.183,60,f
1984.0,0.172,60,f
1940.0,0.269,61,f
1941.0,0.224,61,f
1942.0,0.294,61,f
1943.0,0.283,61,f
1944.0,0.335,61,f
1945.0,0.326,61,f
1946.0,0.336,61,f
1947.0,0.344,61,f
1948.0,0.318,61,f
1949.0,0.313,61,f
1950.0,0.327,61,f
1951.0,0.281,61,f
1952.0,0.245,61,f
1953.0,0.223,61,f
1954.0,0.238,61,f
1955.0,0.224,61,f
1956.0,0.21,61,f
1957.0,0.233,61,f
1958.0,0.219,61,f
1959.0,0.198,61,f
1960.0,0.196,61,f
1961.0,0.194,61,f
1962.0,0.161,61,f
1963.0,0.165,61,f
1964.0,0.164,61,f
1965.0,0.171,61,f
1966.0,0.16,61,f
1967.0,0.124,61,f
1968.0,0.173,61,f
1969.0,0.15,61,f
1970.0,0.184,61,f
1971.0,0.227,61,f
1972.0,0.206,61,f
1973.0,0.193,61,f
1974.0,0.197,61,f
1975.0,0.168,61,f
1976.0,0.174,61,f
1977.0,0.201,61,f
1978.0,0.179,61,f
1979.0,0.176,61,f
1980.0,0.206,61,f
1981.0,0.176,61,f
1982.0,0.216,61,f
1983.0,0.182,61,f
1984.0,0.166,61,f
1940.0,0.272,62,f
1941.0,0.226,62,f
1942.0,0.295,62,f
1943.0,0.265,62,f
1944.0,0.324,62,f
1945.0,0.323,62,f
1946.0,0.334,62,f
1947.0,0.343,62,f
1948.0,0.307,62,f
1949.0,0.303,62,f
1950.0,0.324,62,f
1951.0,0.277,62,f
1952.0,0.239,62,f
1953.0,0.224,62,f
1954.0,0.233,62,f
1955.0,0.219,62,f
1956.0,0.209,62,f
1957.0,0.23,62,f
1958.0,0.211,62,f
1959.0,0.19,62,f
1960.0,0.198,62,f
1961.0,0.182,62,f
1962.0,0.161,62,f
1963.0,0.159,62,f
1964.0,0.161,62,f
1965.0,0.157,62,f
1966.0,0.16,62,f
1967.0,0.117,62,f
1968.0,0.167,62,f
1969.0,0.151,62,f
1970.0,0.182,62,f
1971.0,0.227,62,f
1972.0,0.204,62,f
1973.0,0.187,62,f
1974.0,0.187,62,f
1975.0,0.16,62,f
1976.0,0.161,62,f
1977.0,0.198,62,f
1978.0,0.175,62,f
1979.0,0.166,62,f
1980.0,0.201,62,f
1981.0,0.172,62,f
1982.0,0.212,62,f
1983.0,0.165,62,f
1984.0,0.164,62,f
1940.0,0.278,63,f
1941.0,0.228,63,f
1942.0,0.297,63,f
1943.0,0.269,63,f
1944.0,0.327,63,f
1945.0,0.324,63,f
1946.0,0.336,63,f
1947.0,0.346,63,f
1948.0,0.314,63,f
1949.0,0.302,63,f
1950.0,0.327,63,f
1951.0,0.257,63,f
1952.0,0.245,63,f
1953.0,0.223,63,f
1954.0,0.229,63,f
1955.0,0.225,63,f
1956.0,0.211,63,f
1957.0,0.23,63,f
1958.0,0.207,63,f
1959.0,0.195,63,f
1960.0,0.201,63,f
1961.0,0.17,63,f
1962.0,0.166,63,f
1963.0,0.163,63,f
1964.0,0.158,63,f
1965.0,0.153,63,f
1966.0,0.16,63,f
1967.0,0.113,63,f
1968.0,0.172,63,f
1969.0,0.149,63,f
1970.0,0.182,63,f
1971.0,0.227,63,f
1972.0,0.202,63,f
1973.0,0.182,63,f
1974.0,0.186,63,f
1975.0,0.161,63,f
1976.0,0.166,63,f
1977.0,0.2,63,f
1978.0,0.178,63,f
1979.0,0.163,63,f
1980.0,0.201,63,f
1981.0,0.174,63,f
1982.0,0.215,63,f
1983.0,0.159,63,f
1984.0,0.161,63,f
1940.0,0.28,64,f
1941.0,0.222,64,f
1942.0,0.289,64,f
1943.0,0.265,64,f
1944.0,0.327,64,f
1945.0,0.308,64,f
1946.0,0.339,64,f
1947.0,0.341,64,f
1948.0,0.309,64,f
1949.0,0.3,64,f
1950.0,0.311,64,f
1951.0,0.244,64,f
1952.0,0.246,64,f
1953.0,0.212,64,f
1954.0,0.212,64,f
1955.0,0.208,64,f
1956.0,0.208,64,f
1957.0,0.217,64,f
1958.0,0.207,64,f
1959.0,0.196,64,f
1960.0,0.194,64,f
1961.0,0.161,64,f
1962.0,0.162,64,f
1963.0,0.156,64,f
1964.0,0.148,64,f
1965.0,0.148,64,f
1966.0,0.156,64,f
1967.0,0.114,64,f
1968.0,0.17,64,f
1969.0,0.144,64,f
1970.0,0.171,64,f
1971.0,0.218,64,f
1972.0,0.185,64,f
1973.0,0.176,64,f
1974.0,0.186,64,f
1975.0,0.159,64,f
1976.0,0.155,64,f
1977.0,0.195,64,f
1978.0,0.176,64,f
1979.0,0.159,64,f
1980.0,0.2,64,f
1981.0,0.167,64,f
1982.0,0.186,64,f
1983.0,0.154,64,f
1984.0,0.156,64,f
1940.0,0.277,65,f
1941.0,0.216,65,f
1942.0,0.289,65,f
1943.0,0.265,65,f
1944.0,0.329,65,f
1945.0,0.309,65,f
1946.0,0.342,65,f
1947.0,0.34,65,f
1948.0,0.306,65,f
1949.0,0.306,65,f
1950.0,0.306,65,f
1951.0,0.237,65,f
1952.0,0.247,65,f
1953.0,0.204,65,f
1954.0,0.218,65,f
1955.0,0.208,65,f
1956.0,0.208,65,f
1957.0,0.214,65,f
1958.0,0.214,65,f
1959.0,0.198,65,f
1960.0,0.192,65,f
1961.0,0.163,65,f
1962.0,0.162,65,f
1963.0,0.151,65,f
1964.0,0.145,65,f
1965.0,0.147,65,f
1966.0,0.151,65,f
1967.0,0.111,65,f
1968.0,0.168,65,f
1969.0,0.14,65,f
1970.0,0.17,65,f
1971.0,0.214,65,f
1972.0,0.186,65,f
1973.0,0.18,65,f
1974.0,0.187,65,f
1975.0,0.161,65,f
1976.0,0.152,65,f
1977.0,0.194,65,f
1978.0,0.176,65,f
1979.0,0.159,65,f
1980.0,0.198,65,f
1981.0,0.159,65,f
1982.0,0.181,65,f
1983.0,0.152,65,f
1984.0,0.158,65,f
1940.0,0.273,66,f
1941.0,0.219,66,f
1942.0,0.283,66,f
1943.0,0.265,66,f
1944.0,0.331,66,f
1945.0,0.313,66,f
1946.0,0.343,66,f
1947.0,0.336,66,f
1948.0,0.306,66,f
1949.0,0.304,66,f
1950.0,0.304,66,f
1951.0,0.239,66,f
1952.0,0.243,66,f
1953.0,0.196,66,f
1954.0,0.211,66,f
1955.0,0.207,66,f
1956.0,0.191,66,f
1957.0,0.21,66,f
1958.0,0.217,66,f
1959.0,0.194,66,f
1960.0,0.189,66,f
1961.0,0.156,66,f
1962.0,0.159,66,f
1963.0,0.15,66,f
1964.0,0.141,66,f
1965.0,0.142,66,f
1966.0,0.15,66,f
1967.0,0.11,66,f
1968.0,0.162,66,f
1969.0,0.137,66,f
1970.0,0.169,66,f
1971.0,0.21,66,f
1972.0,0.186,66,f
1973.0,0.179,66,f
1974.0,0.183,66,f
1975.0,0.155,66,f
1976.0,0.145,66,f
1977.0,0.191,66,f
1978.0,0.172,66,f
1979.0,0.156,66,f
1980.0,0.194,66,f
1981.0,0.157,66,f
1982.0,0.179,66,f
1983.0,0.152,66,f
1984.0,0.16,66,f
1940.0,0.275,67,f
1941.0,0.216,67,f
1942.0,0.279,67,f
1943.0,0.266,67,f
1944.0,0.334,67,f
1945.0,0.31,67,f
1946.0,0.344,67,f
1947.0,0.339,67,f
1948.0,0.302,67,f
1949.0,0.302,67,f
1950.0,0.294,67,f
1951.0,0.225,67,f
1952.0,0.24,67,f
1953.0,0.19,67,f
1954.0,0.209,67,f
1955.0,0.205,67,f
1956.0,0.181,67,f
1957.0,0.212,67,f
1958.0,0.209,67,f
1959.0,0.186,67,f
1960.0,0.185,67,f
1961.0,0.158,67,f
1962.0,0.156,67,f
1963.0,0.134,67,f
1964.0,0.138,67,f
1965.0,0.138,67,f
1966.0,0.152,67,f
1967.0,0.104,67,f
1968.0,0.157,67,f
1969.0,0.137,67,f
1970.0,0.169,67,f
1971.0,0.203,67,f
1972.0,0.182,67,f
1973.0,0.174,67,f
1974.0,0.182,67,f
1975.0,0.147,67,f
1976.0,0.147,67,f
1977.0,0.191,67,f
1978.0,0.152,67,f
1979.0,0.153,67,f
1980.0,0.188,67,f
1981.0,0.157,67,f
1982.0,0.178,67,f
1983.0,0.154,67,f
1984.0,0.161,67,f
1940.0,0.28,68,f
1941.0,0.215,68,f
1942.0,0.278,68,f
1943.0,0.269,68,f
1944.0,0.336,68,f
1945.0,0.311,68,f
1946.0,0.345,68,f
1947.0,0.334,68,f
1948.0,0.292,68,f
1949.0,0.297,68,f
1950.0,0.292,68,f
1951.0,0.231,68,f
1952.0,0.231,68,f
1953.0,0.196,68,f
1954.0,0.207,68,f
1955.0,0.201,68,f
1956.0,0.186,68,f
1957.0,0.217,68,f
1958.0,0.202,68,f
1959.0,0.184,68,f
1960.0,0.191,68,f
1961.0,0.153,68,f
1962.0,0.157,68,f
1963.0,0.13,68,f
1964.0,0.135,68,f
1965.0,0.142,68,f
1966.0,0.152,68,f
1967.0,0.101,68,f
1968.0,0.155,68,f
1969.0,0.136,68,f
1970.0,0.168,68,f
1971.0,0.198,68,f
1972.0,0.178,68,f
1973.0,0.174,68,f
1974.0,0.184,68,f
1975.0,0.148,68,f
1976.0,0.148,68,f
1977.0,0.195,68,f
1978.0,0.15,68,f
1979.0,0.155,68,f
1980.0,0.187,68,f
1981.0,0.16,68,f
1982.0,0.181,68,f
1983.0,0.155,68,f
1984.0,0.152,68,f
1940.0,0.278,69,f
1941.0,0.206,69,f
1942.0,0.282,69,f
1943.0,0.268,69,f
1944.0,0.338,69,f
1945.0,0.309,69,f
1946.0,0.344,69,f
1947.0,0.338,69,f
1948.0,0.288,69,f
1949.0,0.291,69,f
1950.0,0.283,69,f
1951.0,0.234,69,f
1952.0,0.223,69,f
1953.0,0.193,69,f
1954.0,0.201,69,f
1955.0,0.193,69,f
1956.0,0.188,69,f
1957.0,0.211,69,f
1958.0,0.199,69,f
1959.0,0.184,69,f
1960.0,0.186,69,f
1961.0,0.148,69,f
1962.0,0.155,69,f
1963.0,0.125,69,f
1964.0,0.137,69,f
1965.0,0.143,69,f
1966.0,0.147,69,f
1967.0,0.101,69,f
1968.0,0.149,69,f
1969.0,0.13,69,f
1970.0,0.152,69,f
1971.0,0.197,69,f
1972.0,0.181,69,f
1973.0,0.176,69,f
1974.0,0.184,69,f
1975.0,0.147,69,f
1976.0,0.146,69,f
1977.0,0.186,69,f
1978.0,0.148,69,f
1979.0,0.154,69,f
1980.0,0.185,69,f
1981.0,0.158,69,f
1982.0,0.178,69,f
1983.0,0.15,69,f
1984.0,0.146,69,f
1940.0,0.272,70,f
1941.0,0.211,70,f
1942.0,0.283,70,f
1943.0,0.271,70,f
1944.0,0.328,70,f
1945.0,0.312,70,f
1946.0,0.344,70,f
1947.0,0.338,70,f
1948.0,0.284,70,f
1949.0,0.292,70,f
1950.0,0.273,70,f
1951.0,0.231,70,f
1952.0,0.217,70,f
1953.0,0.185,70,f
1954.0,0.197,70,f
1955.0,0.191,70,f
1956.0,0.19,70,f
1957.0,0.208,70,f
1958.0,0.198,70,f
1959.0,0.184,70,f
1960.0,0.184,70,f
1961.0,0.148,70,f
1962.0,0.149,70,f
1963.0,0.126,70,f
1964.0,0.137,70,f
1965.0,0.143,70,f
1966.0,0.139,70,f
1967.0,0.101,70,f
1968.0,0.141,70,f
1969.0,0.134,70,f
1970.0,0.157,70,f
1971.0,0.203,70,f
1972.0,0.184,70,f
1973.0,0.179,70,f
1974.0,0.183,70,f
1975.0,0.145,70,f
1976.0,0.142,70,f
1977.0,0.18,70,f
1978.0,0.144,70,f
1979.0,0.156,70,f
1980.0,0.186,70,f
1981.0,0.156,70,f
1982.0,0.175,70,f
1983.0,0.148,70,f
1984.0,0.147,70,f
1940.0,0.269,71,f
1941.0,0.206,71,f
1942.0,0.278,71,f
1943.0,0.269,71,f
1944.0,0.327,71,f
1945.0,0.305,71,f
1946.0,0.339,71,f
1947.0,0.327,71,f
1948.0,0.281,71,f
1949.0,0.286,71,f
1950.0,0.266,71,f
1951.0,0.217,71,f
1952.0,0.216,71,f
1953.0,0.173,71,f
1954.0,0.188,71,f
1955.0,0.19,71,f
1956.0,0.183,71,f
1957.0,0.199,71,f
1958.0,0.195,71,f
1959.0,0.179,71,f
1960.0,0.17,71,f
1961.0,0.142,71,f
1962.0,0.139,71,f
1963.0,0.125,71,f
1964.0,0.132,71,f
1965.0,0.136,71,f
1966.0,0.125,71,f
1967.0,0.095,71,f
1968.0,0.139,71,f
1969.0,0.133,71,f
1970.0,0.156,71,f
1971.0,0.2,71,f
1972.0,0.182,71,f
1973.0,0.175,71,f
1974.0,0.174,71,f
1975.0,0.137,71,f
1976.0,0.134,71,f
1977.0,0.173,71,f
1978.0,0.137,71,f
1979.0,0.151,71,f
1980.0,0.18,71,f
1981.0,0.154,71,f
1982.0,0.17,71,f
1983.0,0.143,71,f
1984.0,0.142,71,f
1940.0,0.272,72,f
1941.0,0.207,72,f
1942.0,0.281,72,f
1943.0,0.272,72,f
1944.0,0.331,72,f
1945.0,0.307,72,f
1946.0,0.338,72,f
1947.0,0.329,72,f
1948.0,0.281,72,f
1949.0,0.287,72,f
1950.0,0.269,72,f
1951.0,0.215,72,f
1952.0,0.214,72,f
1953.0,0.171,72,f
1954.0,0.184,72,f
1955.0,0.199,72,f
1956.0,0.18,72,f
1957.0,0.193,72,f
1958.0,0.198,72,f
1959.0,0.183,72,f
1960.0,0.165,72,f
1961.0,0.145,72,f
1962.0,0.146,72,f
1963.0,0.125,72,f
1964.0,0.131,72,f
1965.0,0.137,72,f
1966.0,0.125,72,f
1967.0,0.098,72,f
1968.0,0.146,72,f
